716|31|6|公文的标题通常包含哪三个要素?( )|发文机关|事由|年份|文种|ABD|标准的公文格式公文标题由发文机关、发文事由、公文种类三部分组成，称为公文标题“三要素”。|||||||常识判断|未完成||多选||0
717|32|6|下列行为中属于单方民事法律行为的有( )。|立遗嘱|赠与|无权代理的追认|放弃继承|ABD|单方民事法律行为：是指因一方的意思表示就可以成立的民事法律行为。除了法律另有规定以外，单方民事法律行为自行为人独立表达其意思时即可成立。比如：立遗嘱、委托授权、放弃继承等。单务民事法律行为是指民事法律行为的一方当事人负有义务，而另一方当事人仅享有权利。比如，赠与行为中的赠与人负有交付赠与物的义务，而受赠人则享有请求赠与人给付赠与物的权利。|||||||常识判断|未完成||多选||0
718|33|6|下列犯罪中，主观方面可以由过失构成的有( )。|贪污罪|介绍贿赂罪|玩忽职守罪|泄露国家机密罪|CD|犯罪过失，是指行为人应当预见自己的行为可能发处危害社会性的结果，因为疏忽大意而没有预见，或者已经预见而轻信能够避免，以致发生了危害社会的结果的主观心理态度。从罪过内容上看，犯罪过失具有两方面特征：(1)在意识因素上行为人应当预见自己的行为可能发生危害社会的结果，但是因疏忽大意而没有预见，或者已经预见但是轻信能够避免。(2)在意志因素上，行为人对危害结果的发生是持根本否定态度的，根据罪过内容方面特点，刑法理论将犯罪过失分为疏忽大意的过失和过于自信的过失。疏忽大意的过失，是指行为人应当预见自己的行为可能发生危害社会的结果，因为疏忽大意而没有预见，以致发生这种结果的主观心理态度。介绍贿赂罪在主观方面属于故意。|||||||常识判断|未完成||多选||0
719|34|6|下列属于告知类公文的是( )|公报|通告|报告|函|AB|告知类公文包括公告和通告，其特点是没有特点的对象|||||||常识判断|未完成||多选||0
720|35|6|中医预防疾病的原则包括( )。|未病先防|扶正祛邪|标本同治|既病防变|AD|中医预防疾病原理：(1)未病先防(2)既病防变治疗原则：(1)治病求本(2)扶正与祛邪(3)调整阴阳(4)调整脏腑功能(5)调理气血关系(6)因时、因地、因人制宜。此题问的是预防原理故选AD|||||||常识判断|未完成||多选||0
721|36|6|"北庭故城是唐朝北庭都护府、北庭大都护府、北庭道的治所，规模之宏大，居天山北麓第一、全疆第二。历经岁月沧桑，虽已化作遗世独立的庞大废墟，犹可依稀窥见当重城繁堞、深堑高垣的雄伟气象。这座千年古城同时还是唐代重要军政机构瀚海军、庭州府衙的所在地，成为记录古代历史辉煌的永恒标志。其故址在今新疆昌吉回族自治州吉木萨尔县境，南距今县城仅12公里，为全国重点文物保护单位。

　　从这段文字中无法得知北庭故城哪一方面的信息?( )"|地理位置|文化价值|城市功能|人口变迁|D|本题为细节理解题。通读文段可知，文段中并未提及“人口变迁”， D项表述无法得知，故本题答案为D项|||||||言语理解及表达|未完成||单选||0
722|37|6|"科学和艺术有一个不相同的地方：科学讲求最新的发现、最新的定律和方程式，花样永远翻新，永远直向前跑。艺术就不大有这样的方便，不论古今中外，没有现成的定律或方程式可以供我们抄袭应用，从而使艺术像科学研究那样形成接力赛跑式的进步。此中微妙精义，父亲不能传授给儿子，母亲亦不能指点给女儿，一切都得靠自己再从头开始。

　　“此中微妙精义”的“此”是指( )。"|艺术创作或欣赏等活动|科学与艺术之间的差别|古今中外所有艺术成果|家族中世代相传的绝技|B|本题为代词指代题。根据指代就近原则往前找，可知，文段前半部分说的是科学和艺术的差异，B项表述正确，故本题答案为B项。|||||||言语理解及表达|未完成||单选||0
723|38|6|"在社会与生活步伐加快的今天，人们难得闲暇去仔细翻阅报刊来捕捉当下集体意识的火花、把握社会想象的脉搏。互联网上的搜索引擎为难以脱身的人们提供了方便，它已成为人们获取信息的重要手段。网民只需手指一点，即可了解社会当天所发生的和最受关注的热点。然而网络搜索以及与此相关的讨论，会因网络信息的不断更新而很快成为“历史”。探讨如何把这些作为社会发展轨迹的“暂时性”保留下来，以便现在和将来作为了解社会的独特窗口，将是一件富有创意的工作。

　　如果这段文字是一篇文章的开头，接下来作者最可能( )。"|引导大众科学、自觉地利用搜索引擎去了解社会|介绍在收集、整理网络热点信息方面的某种尝试|探讨如何使网络成为直观、直接了解社会的途径|剖析以快速、零碎为特征的网络阅读的潜在危害|B|本题为结语推断题。文段后半部分主要论述的话题是如何将网络搜索以及与此相关的讨论保存下来，那么根据话题一致原则，接下来应该谈论的是关于如何保存的方法，即收集、整理。B项表述正确，故本题答案为B项。|||||||言语理解及表达|未完成||单选||0
724|39|6|"世博会有一句专属名言：“一切始于世博会。”人类近现代工业文明各个时代的重大创新发明、生活方式，都由世博会催生和起步，小到电灯、电视、热狗、冰激凌、拉链，大到度假村、俱乐部、主题公园，都从世博会开始走进无数人的家庭，改变了无数人的生活。正因为“一切始于世博会”，能在世博会上得到一角展示空间已是难能可贵，世博会选择合作伙伴更是万里挑一，它象征着一个时代对一个品牌全方位的肯定。

　　对这段文字的主旨概括最准确的是( )。"|说明世博会对人类文明进步的推动作用|介绍世博会对人类生活产生的巨大影响|强调参加世博会对品牌宣传的重要意义|阐释“一切始于世博会”的来历和内涵|C|本题为主旨概括题。第一句为援引观点，非文段核心语义;第二句进一步阐明世博会对人的生活产生的影响;由第三句中的“正因为”可知，以上两句均为原因，从而引出结论，即世博会象征着一个时代对一个品牌全方位的肯定。原因不重要，结论是重点，对结论同义替换，对应选项，可知，本题答案为C项。|||||||言语理解及表达|未完成||单选||0
725|40|6|"来自不同的语言群体和文化的人需要彼此交流，就必须寻找交流工具。在一个层面上，他们可以依赖受过特殊训练的专业人员，这些人可以熟练使用两种以上的语言来作口译和笔译。但这是不方便的，花费的时间和代价是昂贵的。因此，在整个历史上，不断出现通用语言，在古代世界和中世纪世界是拉丁语，在西方几个世纪中是法语，在非洲的许多地区是斯瓦希里语，20世纪后半叶，在全世界的大部分地区是英语。

　　这段文字意在说明( )。"|翻译作为交流工具的局限性显而易见|通用语言是处理语言差异的有效手段|交流工具会因时代和层次需求而变化|人类为寻找通用语言进行过长期探索|B|本题为意图判断题。通读文段可知，文中主要谈论的是通用语言解决了由语言差异引起的不便，由此可知，作者意在说明“通用语言是处理语言差异的有效手段”，B项表述正确，故本题答案为B项。|||||||言语理解及表达|未完成||单选||0
726|41|6|本文主要是在阐述( )。|落实节能减排的工作措施|建设节能减排的制度体系|规定节能减排的主要目标|实施节能减排的具体步骤|A|本题为主旨概括题，考察对全文核心观点的把握。文章首段提出了节能减排的重要性，2、3、4、5段分别从不同角度论述了节能减排工作的具体措施;D项为干扰选项，“具体步骤”一般具有顺序性，体现为第一步做什么、第二步做什么，全文并没有体现出鲜明的先后顺序，因此D项可以排除。|||||||言语理解及表达|未完成|21|单选||0
727|42|6|下列哪项最适合作为第2段的关键词?( )。|考核体系|目标责任制|问责制|目标分解|A|本题为主旨概括题，考察对第二段主要含义的把握。第二段围绕“考核体系”展开，并具体介绍了其考核内容和具体考核措施，B、C、D均为考核体系中的具体考核措施，因此正确答案为A项。|||||||言语理解及表达|未完成|21|单选||0
728|43|6|下列哪项做法符合本文的政策要求?( )|所有工业项目暂缓开工|全部关闭“三高一低”产业|禁止新上高耗能、高污染项目|对新上工业项目实行严格准入制度|D|本题为段落细节理解题，依据设问中的政策要求定位第三段，A、B、C项均表述过于绝对，与原文不符。A项原文是只有不符合节能环保标准的才不准开工建设;B项全部关闭不正确，原文是“压缩淘汰”，C项“禁止”表述错误，原文为“严格控制”;D项与原文表述一致，因此正确答案为D选项。|||||||言语理解及表达|未完成|21|单选||0
729|44|6|关于该市循环经济试点工作，下列说法正确的是( )。|以区域间循环经济试点工作为主|参加试点工作的公司只有一家|树立全市循环经济的典范|把加强基础设施共享作为工作重心|C|本题为段落细节理解题，设问中问的是“该市循环经济试点工作”，定位第四段出现了“循环经济试点工作”，后紧跟着说“使之成为全市循环经济典范”，可以快速定位选择C选项。|||||||言语理解及表达|未完成|21|单选||0
730|45|6|根据文意，需在哪方面工作中配备专职人员?( )|统计|综合评价|监督|技术改造|A|本题为段落细节理解题，难度不高。定位最后一段，段首即出现了“特别是统计工作，配备专职人员……”的表述。可以快速选出A项为正确答案。|||||||言语理解及表达|未完成|21|单选||0
731|46|6|关于野生玫瑰，下列说法正确的是( )。|以亚洲为主要原产地|抗干旱能力优于园林玫瑰|在热带地区没有分布|一个季节中可以多次开花|C|本题为细节理解题。文章第二段第2句开头说“热带地区没有蔷薇属”，第一段第1句开头又说“玫瑰在植物分类上属于蔷薇科蔷薇属”，而野生玫瑰又是玫瑰的一种，综合以上可知，野生玫瑰在热带地区没有分布，C项表述符合文意，故本题答案为C项。|||||||言语理解及表达|未完成|22|单选||0
732|47|6|关于园林玫瑰，。下列说法与原文相符的是( )。|已有上千年的栽培历史|几乎都是亚洲野生玫瑰的后代|主要分布在北纬20°至70°之间|广泛繁殖后品种特点容易产生变异|D|本题为细节理解题。由文章第四段最后两句“这些品种通过杂交繁殖，生成今天五彩缤纷的玫瑰。没有它们，就不会有一季多次开花的玫瑰，不会有黄色和深红色的玫瑰，也不会有攀援的玫瑰”可知，广泛繁殖后其特点发生了变化，D项表述符合文意，故本题答案为D项。|||||||言语理解及表达|未完成|22|单选||0
733|48|6|文中提到法国人在玫瑰栽培方面的贡献是( )。|将亚洲品种引入欧洲|最早采用硬木切割法育种|培育出第一批杂种茶香玫瑰|用人工授粉创造第一批新品种|D|由文章最后一段第3句“一位法国玫瑰育种家通过人工授粉创造出第一批新品种”可知，D项表述正确，故本题答案为D项。|||||||言语理解及表达|未完成|22|单选||0
734|49|6|无法从最后一段中找到的信息是( )。|杂种茶香玫瑰的来源|确定“古典玫瑰”的依据|早期玫瑰育种中采用的方法|现代玫瑰迅速更新换代的原因|A|本题为细节理解题。文章最后一段只提到了“当时正值第一批杂种茶香玫瑰引进欧洲”，而并未提及杂种茶香玫瑰从何而来，故A项表述无从得知，故本题答案为A项。|||||||言语理解及表达|未完成|22|单选||0
735|50|6|这篇文章主要介绍玫瑰的( )。|分布|品种|繁殖技法|传播过程|B|本题为主旨概括题。文章首段从总体上介绍了玫瑰，并且说到了玫瑰的品种;第二、三、四自然段对玫瑰的品种分别进行了详细的介绍;第五自然段介绍了法国人对玫瑰繁殖和新品种产生的贡献。综上所述，对本文概括最全面的应为玫瑰的品种。故本题答案为B项。|||||||言语理解及表达|未完成|22|单选||0
736|51|6|文章第1段主要批评了教育中存在的什么问题?( )|不利于学生独立性的发展|教学内容脱离日常生活|教学内容枯燥无味|教学方法过于死板|B|本题为段落细节理解题，依据设问中定位第一段落，问“教育存在什么问题”，第一段首先介绍了教育的目的，然后用转折关联词“但”引出重点——教育有忽视和轻视日常生活的倾向。因此可知问题即为教育脱离了日常生活，B项即为正确答案。|||||||言语理解及表达|未完成|23|单选||0
737|52|6|作者认为，日常生活的重要性在于( )。|它是人类及个体存在的保障|日常生活包罗万象|有利于人类更好地认识自己|它是知识的来源|A|第二段结构为总——分——总结构，依据首句，弱转折关联词“其实”后引导段落核心观点，即“从人类的延续与个体生命的保障来说，日常生活比什么都重要。”可以看出保障即为日常生活重要性的体现，后面接着通过举例论证进行具体的解释说明，最后重申观点，“它确实会给我们全面的教益，是我们所必须的”，可以看出日常生活对于人类及个体存在的保障作用，故答案为A项。|||||||言语理解及表达|未完成|23|单选||0
738|53|6|不属于作者认为应纳入教学内容的一项是( )。|自然规律|风土人情|社会伦理|艺术哲学|D|本题为段落细节理解题，注意设问中关键词“不属于教育内容的是”，定位篇章第2段，“我们应该处理和安排与周围人群的关系，如何与亲人相处?”可知C社会伦理属于，“了解节令的内容和地方的风土人情吗?”可知B属于;依据“我们知道事物来自哪里，它们又分别是在哪个季节与我们相遇”可知A属于，文中没有提到D“艺术哲学”，因此D为正确答案。|||||||言语理解及表达|未完成|23|单选||0
739|54|6|最后一段意在说明( )。|幸福的评价标准|精神生活的重要价值|日常生活的哲学意义|人生的真正意义|C|本题为意图判断题。最后一段首句就提出了观点“千万不要认为日常生活与精神无关，与形而上学无关”，是从哲学和精神层面进一步剖析日常生活的内涵，其次，从“一花一世界，一木一天地”和尾句“承认日常生活的意义，就是表明人的肉身与感官享受的正当与合理”，都是在阐述日常生活的哲学意义，因此正确答案为C项。|||||||言语理解及表达|未完成|23|单选||0
740|55|6|下列哪个教育理念与作者的理念相吻合?( )|要以生活为中心的教学作指导，不要以文字为中心的教科书|教育不能创造什么，但它能启发儿童创造力，以从事于创造工作|让学生学一点他们渴望学的学问，干一点他们渴望干的事情|要解放孩子，使他们充分得到自由的生活，从自由的生活中得到真正的教育|D|本文为全文类的细节理解题，实际上考察了对全文内容的把握。文中强调了日常生活对于教育的重要性，这也就是作者的理念。选择选项时应围绕“日常生活”来选择，四个选项中只有D项是围绕着“日常生活”展开，强调了其对教育的重要意义。因此D为正确选项。|||||||言语理解及表达|未完成|23|单选||0
741|56|6|第1段意在说明( )。|固定界标对地质年代划分的意义|将岩石作为年代分界标准的局限|研究者对地质测量方法各执己见|全盘考虑地质纪年才能科学合理|A||||||||言语理解及表达|未完成|24|单选||0
742|57|6|“金钉子”被借用到地质学中的原因是( )。|地质年代的确定与铁路修建一样具有重大意义|地质年代的分界线同样也具有划分时代的作用|它在铁路上和地质学中都有工作圆满结束之意|它在铁路上和地质学中都有着极其深远的影响|B|细节理解题，要求考生快速准确定位原文，对应选项。设问是“金钉子”用在地质学中的原因，定位第二段，“于是金钉子用到地质学中”，“于是”表示结论，前面是对它原因的解释。根据前一句他成为美国划时代的标志，这和地质时代异曲同工，那就说明地质时代同样是有划时代的意义。所以本题选择B。|||||||言语理解及表达|未完成|24|单选||0
743|58|6|关于“全球层型剖面和层型点位”的确定，下列说法正确的是( )。|由国际地质科学联合会负责提名|由国际地层委员会进行审核批准|只有在证据确凿的前提下才能更改|是唯一代表某一地质时代的分界点|D|首先定位“全球层型剖面和层型点位”出现在第二段中间部分。它是金钉子的正式名称。根据“这个地点就成为某一地质时代分界点的唯一地标”对应D项。A、B“地质委员会”和“地层委员会”偷换概念。C项对应文段最后一句“即使对这里的岩石年龄测算结果发生变化，它的地位也不会变化”。所以本题选择D|||||||言语理解及表达|未完成|24|单选||0
744|59|6|中国浙江省长兴煤山地质剖面赢得了二叠纪到三叠纪分界的金钉子，是因为其( )。|古生物化石种类更丰富|岩层层序更为完整清晰|化石最能代表某一时代|有更加便利的交通条件|D|细节理解题，根据设问定位到文段第四段，根据“于是浙江省长兴煤山地质剖面胜出”表示因果关系中的结论，那么前面是原因。前面文段“但是”之后是重点及喀什米尔等地很难到达，也就是交通不便利，那么也就是说浙江省依照交通便利而胜出。所以本题选D|||||||言语理解及表达|未完成|24|单选||0
745|60|6|关于金钉子的确定，下列说法与原文相符的是( )。|迄今为止还有超过一半的金钉子未被钉下|地质根据已不再作为候选地点的必备条件|随着技术的提高，候选地点的寻找变得更为容易|金钉子所代表的地质年代分界点，最早的是在中国|B||||||||言语理解及表达|未完成|24|单选||0
746|61|6|我国发展创新型经济时，不能节省的是( )。|物质资源|环境资源|资金投入|人员投入|C|细节理解题，根据设问定位到第一段，节省的是“物质资源、环境资源之类的物质投入”可知A、B正确。“不能节省资金投入创新本身需要足够的投入来驱动。”所以没有人员投入的相关阐述。所以本题选择C项|||||||言语理解及表达|未完成|25|单选||0
747|62|6|作者认为，政府在创新型经济中的角色不包括( )。|在市场失效后进行干预|制定法规保护专利|通过公共财政进行投入|制定重大科技创新的国家计划|A|细节理解题。对应文段第二段。“标准的市场经济理论排斥政府作用，至多是在市场失效后才需要政府干预，这是不考虑创新的前提下提出的”根据设问可知是问“政府在创新经济中的角色”。所以本题选择A。最大干扰项是B项由“这种公共特性不只是靠政府规制来克服仿冒、剽窃等免费搭车行为”可知就是政府制定法规打击仿冒的行为保护专利。C、D对应最后一句|||||||言语理解及表达|未完成|25|单选||0
748|63|6|关于我国目前的技术创新体系，下列说法正确的是( )。|以国家为创新源头|是以市场为导向的|由国家支付创新成本|创新成果全民共享|B|细节理解题。定位到第三段，由“我国目前的技术创新体系是以市场为导向的”可知B项正确。“这是针对企业为创新源头的技术创新而言的”可知A项“国家”偷换概念。C、D无中生有。|||||||言语理解及表达|未完成|25|单选||0
749|64|6|在哪个阶段最应发挥政府的作用?( )|自主研发阶段|产品成型阶段|知识创新阶段|市场销售阶段|C|细节理解题。由“这意味着在创造新知识和新思想的阶段，更多的需要政府介入”对应的是C项。|||||||言语理解及表达|未完成|25|单选||0
750|65|6|本文的主旨是( )。|国家应积极介入创新型经济|创新型经济是资源节约和环境友好的要求|创新型经济会受到市场经济的制约|应建立对创新型经济投入的激励机制|A|主旨概括题。文段第一段主要说明创新性经济的含义、投入和激励机制这是一个大的背景。第二段说明政府介入创新的必要性。第三段说明科技创新还是要以国家目标为导向。最后说的是政府调节的作用。可以看出文段一直在说明国家应该介入创新型经济。因此本题选择A|||||||言语理解及表达|未完成|25|单选||0
751|66|6|下列哪项信息在第2段中没有体现? ( )|绢的发展历史|熟绢的织造工艺|唐代书画载体的演变过程|战国、秦汉时期书画艺术概况|D|本题为细节理解题。定位第二段，通读后可知，A、B、C三项表述在本段中均有提及，同时也提到了战国、秦汉时期的丝织业，但是并未提及这一时期的书画艺术概况，故本题答案为D项。|||||||言语理解及表达|未完成|26|单选||0
752|67|6|作者引用韩愈诗歌，意在( )。|说明晚唐画家所使用的绘画材料|赞美唐画家精湛的绘画艺术水平|介绍唐人以书画装饰厅堂的习俗|展示绢质改进对绘画风格的影响|A|本题为意图判断题。韩愈的诗歌出现在第二段后半部分。之前论述的是“这种生绢直至晚唐仍在使用”，紧接着举韩愈诗歌的例子，通过诗歌内容来证明“晚唐使用生绢”这一观点。故本题答案为A项。|||||||言语理解及表达|未完成|26|单选||0
753|68|6|作者提到《听琴图》，主要是因为这幅画( )。|知名度很高|所用载体质地精良|存世历史很悠久|艺术水平很高|B|本题为细节理解题。《听琴图》出现在第三段最后一句，说的是“《听琴图》用的应该就是院绢，质地细密....。。”，由此可知，提到《听琴图》是因为其所用载体质地精良。故本题答案为B项。|||||||言语理解及表达|未完成|26|单选||0
754|69|6|关于绘画用绢，下列说法与原文相符的是( )。|唐代水墨画多画在熟绢上|宋人绘画兼用生绢和熟绢|熟绢上的绘画不可能早于初唐|绢质随时代发展而趋于细密|C|本题为细节理解题。由文章第二段倒数第二句“盛唐时期，画家开始使用洁白如银、质地平滑的熟绢”可知，C项表述符合原文，故本题答案为C项。|||||||言语理解及表达|未完成|26|单选||0
755|70|6|根据上文，《溪山行旅图》和《雪景寒林》的不同之处在于( )。|作者|时代|创作背景|绢面特征|D|本题为细节理解题。由文章最后“《溪山行旅图》....。。画在两幅拼接起来的绢面上....。。《雪景寒林》....。。则是用三幅绢面拼合而成的。”可知，两幅画的不同之处在于绢面特征，故本题答案为D项。|||||||言语理解及表达|未完成|26|单选||0
756|71|6|某工厂的两个车间共有120名工人，每名工人每天生产15件设备。如果将乙车间工人的1/3调到甲车间，则甲车间每天生产的设备数将比乙车间多120件。问原来乙车间比甲车间多多少人?( )|12|24|36|48|D||||||||数量关系|未完成||单选||0
757|72|6|一本书有100多页，小王每天看固定的页数，看了18天后，发现未看的页数正好是已看页数的2/3，又看了7天后发现未看的页数正好比已看的页数少100页。问这本书共有多少页?( )|180|160|150|120|C||||||||数量关系|未完成||单选||0
758|73|6|一批游客中每人都去了A、B两个景点中至少一个。只去了A的游客和没去A的游客数量相当，且两者之和是两个景点都去了的人数的3倍。则只去一个景点的人数占游客总人数的比重为( )|2/3|3/4|4/5|5/6|B||||||||数量关系|未完成||单选||0
759|74|6|一个由4个数字(0-9之间的整数)组成的密码，每连续两位都不相同，问任意猜一个符合该规律的数字组合，猜中密码的概率为( )。|1/5040|1/7290|1/9000|1/10000|B||||||||数量关系|未完成||单选||0
760|75|6|A和B为正方体两个相对的顶点，一个点从A出发沿正方体表面以最短路径移动到B，则其可选择的路线有几条?( )|2|3|6|12|C||||||||数量关系|未完成||单选||0
761|76|6| 张、王、刘和李四人进行象棋比赛，每两人之间都要赛一局。已知张胜了两局，王平了三局，问刘和李加起来最多胜了几局?( )|0|1|2|3|B||||||||数量关系|未完成||单选||0
762|77|6|甲和乙在长400米的环形跑道上匀速跑步，如两人同时从同一点出发相向而行，则第一次相遇的位置距离出发点有150米的路程;如两人同时从同一点出发同向而行，问跑得快的人第一次追上另一人时跑了多少米?( )|600|800|1000|1200|C|行程问题。相遇地点距离出发点150米的距离，则另外一个人走了250米，所走的快的人每走250米就会比慢的人多走100米，如果同向运动，则想要快的追上慢的就要正好扣圈多走400米，则走的快的要步行1000米的距离才能追上。|||||||数量关系|未完成||单选||0
763|78|6|某论坛邀请了六位嘉宾，安排其中三人进行单独演讲，另三人参加圆桌对话节目。如每位嘉宾都可以参加演讲或圆桌对话，演讲顺序分先后且圆桌对话必须安排在任意两场演讲之间，问一共有多少种不同的安排方式?( )|120|240|480|1440|B||||||||数量关系|未完成||单选||0
764|79|6|一项工程如果交给甲乙两队共同施工，8天能完成;如果交给甲丙两队共同施工，10天能完成;如果交给甲丁两队共同施工，15天能完成;如果交给乙丙丁三队共同施工，6天就可以完成。如果甲队独立施工，需要多少天完成?( )|16|20|24|28|C|本题为工程问题，设工作总量为120，则甲乙工作效率和为15、甲丙工作效率和为12、甲丁工作效率和为8、乙丙丁效率和为20，可得甲的效率为(15+12+8-20)÷3=5，则甲单独完成需要120÷5=24天。所以选择C选项。|||||||数量关系|未完成||单选||0
765|80|6|某服装如果降价200元之后再打8折出售，则每件亏50元。如果直接按6折出售，则不赚不亏。如果销售该服装想要获得100%的利润，需要在原价的基础上加价多少元?( )|90|110|130|150|B||||||||数量关系|未完成||单选||0
766|81|6|某单位200名青年职工中，党员的比例高于80%，低于81%，其中党龄最长的10年，最短的1年。问该单位至少有多少名青年职工是在同一年入党的?|14|15|16|17|D|单位有200人，党员比例高于80%，低于81%，则160=200*80%<党员人数<200*81%=162，所以党员人数为161，则问最多入职的人最少有多少人，则根据抽屉原理，161/10=16余1，所以同一年入职最多的人最少为：16+1=17。|||||||数量关系|未完成||单选||0
767|82|6|两个型号的电视定价都是4000元。其中购买A型号电视可获得350元的国家节能补贴。购买B型号电视无法获得节能补贴，但可以参加“每满300元减20元”的促销活动。问A型号电视的实际成交价格比B型号电视|高50元|低50元|高90元|低90元|D|A型号：4000-350。B型号：4000/300的整数部分为13所以B型号的成交价格为：4000-13*20。所以A-B=-90|||||||数量关系|未完成||单选||0
768|83|6|小张和小赵从事同样的工作，小张的效率是小赵的1.5倍。某日小张工作几小时后小赵开始工作，小赵工作了1小时之后，小张已完成的工作量正好是小赵的9倍。再过几个小时，小张已完成的工作量正好是小赵的4倍?|1|1.5|2|3|C|工程问题，赋值，方程法。赋小赵，小张的工作效率分别为2，3。小赵工作1小时，工作量为：2，小张完成是小赵的9倍，则为18。设经过x小时，小张完成的工作量是小赵的4倍。则18+3x=4(2+2x)，则x=2。|||||||数量关系|未完成||单选||0
769|84|6|某条道路的一侧种植了25棵杨树，其中道路两端各种有一棵，且所有相邻的树距离相等。现在需要增种10棵树，且通过移动一部分树(不含首尾两棵)使所有相邻的树距离相等，则这25棵树中有多少棵不需要移动位置?|3|4|5|6|C|植树问题。单边线型植树，棵树比间隔多1，所以25棵树24个间隔，35棵树34个间隔，总长设为24、34的最小公倍数：408，原来这样每隔17米种一棵，现在每隔12米种一棵，所以在204米处正好重合，加上首位的2棵。总共是3棵。|||||||数量关系|未完成||单选||0
770|85|6|老王和老赵分别参加4门培训课的考试，两人的平均分数分别为82和90分，单个人的每门成绩都为整数且彼此不相等。其中老王成绩最高的一门和老赵成绩最低的一门课分数相同，问老赵成绩最高的一门课最多比老王成绩最低的一门课高多少分?|20|22|24|26|D|最值问题中构造数列。老赵4门比老王高(90-82)*4=32分。由于老王的成绩最高的一门和老赵成绩最低的一门相等，而每人的各个成绩都不相等，求老赵最高的一门最多比老王成绩最低的一门高多少分，则应该使老赵的其他两门分数尽可能低，而老王的其他两门分数尽可能高，则可设老王的第三高分数为x,则第二高的分数为x+1，则最高分数为x+2,等于老赵最低的分数x+2，则老赵第三高分数为x+3，第二高分数为x+4，构造完数列后，可以得到老赵的三课的分数比老王高6分，一共高32分，所以老赵最高的一门最多比老王成绩最低的一门高32-6=26分。|||||||数量关系|未完成||单选||0
771|86|6|从四个选项中选择最适合取代问号的一个|||||D|第一组图形内，两个图形间的关系是轴对称;第二组图形中，两个图形都不发生任何改变，因此选择D项。|283.png|284.png|285.png|286.png|287.png||判断推理|未完成||单选||0
772|87|6|从四个选项中选择最适合取代问号的一个|||||C|一笔画问题考察，本题中第一组图形都是一笔可以画出来的，第二组图形都是两笔画出来的，因此选C项。|288.png|289.png|290.png|291.png|292.png||判断推理|未完成||单选||0
773|88|6|从四个选项中选择最适合取代问号的一个|||||D|第一组图中，左边黑色五角星的个数变化是2、3、4，白色四角星的个数间存在计算关系，即4-2=2;第二组的图形间，黑色圆的数量变化是1、2、?，因此填3，白色圆的数量变化是7-5=?，因此填2;所以本题正确答案选择D项。|293.png|294.png|295.png|296.png|297.png||判断推理|未完成||单选||0
774|89|6|从四个选项中选择最适合取代问号的一个|||||D|每个图形内部的四边形和三角形的数量差为1。|298.png|299.png|300.png|301.png|302.png||判断推理|未完成||单选||0
775|90|6|从四个选项中选择最适合取代问号的一个|||||A|每个图形由四个元素构成，每个图形相较于前一个图形变化两种元素，因此排除C、D，每次变化图形间的位置关系与前一个图形不同，因此排除B项，选择A。|303.png|304.png|305.png|306.png|307.png||判断推理|未完成||单选||0
776|91|6|"老虎属猫科动物，是亚洲陆地上最强大的食肉动物之一。老虎拥有猫科动物中最长的犬齿、最大号的爪子，集速度、力量、敏捷于一身，前肢一次挥击力量可达1000公斤，爪刺入深度达11厘米，擅长跳跃，一次跳跃的最长距离可达6米，且擅长捕食。

　　由此，可以推出( )"|最凶猛的老虎也是最凶猛的猫科动物|猫科动物都擅长捕食|有些猫科动物不是食肉动物|擅长跳跃的动物有些是猫科动物|D|日常推理，老虎是猫科动物，老虎擅长跳跃，因此可以推出：擅长跳跃的一定有些是猫科动物。|||||||判断推理|未完成||单选||0
777|92|6|"一本书要成为畅销书，必须有可读性或者经过精心的包装。

　　如果上述断定成立，则以下哪项一定为真?( )"|大多数人喜欢有可读性的畅销书|没经过精心包装的书一定不是畅销书|有可读性的书一定是畅销书|没有可读性又没有精心包装的书一定不是畅销书|D|形式推理，根据题目间的逻辑关系，翻译结果为：畅销→可读或精美包装，根据推理规则，选择D项。|||||||判断推理|未完成||单选||0
778|93|6|"通过对一定数量的新生儿进行测试，研究人员发现新生儿对某些图形的识别是与生俱来的。

　　如果上述测试结果正确，那么以下哪项一定为真?( )"|新生儿可以区别圆形和方形|人类对图形的识别能力随学习不断提高|人类对图形的识别能力不都是通过学习获得的|人类对图形的识别能力大多数是通过学习获得的|C|日常推理，新生儿对有些图形的识别是天生的，因此，可以推出：人类对图形的识别能力有些是天生的，即不都是通过学习获得的。|||||||判断推理|未完成||单选||0
779|94|6|"如果王教授是北京大学[微博]的教师，又写过许多哲学论文，则他一定是哲学系的教师。

　　以下哪项如果为真，最能支持上述论证?( )"|王教授写过许多哲学论文|哲学系的教师写过许多哲学论文|北京大学的教师中只有哲学系的教师写过许多哲学论文|很少有教师写过许多哲学论文|C|加强型论证型题设，但具体技巧仍然是形式推理的内容，通过“北大教师且哲学论文→哲学教师”所必须的前提选择C项|||||||判断推理|未完成||单选||0
